model,problem,cost,time,solution
average-swap,la10,1569,133.54827070236206,"[1087, 702, 538, 537, 258, 332, 85, 130, 683, 1194, 1229, 866, 1296, 441, 13]"
average-swap,la10,1609,140.0743796825409,"[886, 322, 619, 495, 185, 205, 12, 988, 1065, 16, 1225, 475, 1235, 788, 1438]"
average-swap,la10,1588,113.47051477432252,"[991, 825, 661, 520, 541, 345, 213, 32, 1120, 190, 436, 1271, 1066, 24, 1417]"
average-swap,la10,1538,130.0007209777832,"[936, 769, 460, 459, 252, 254, 9, 72, 1064, 139, 752, 1215, 1011, 625, 1367]"
average-swap,la10,1567,138.20827531814575,"[1050, 664, 406, 405, 198, 200, 25, 765, 1093, 29, 1268, 829, 1263, 1141, 605]"
average-swap,la10,1606,133.33908891677856,"[1185, 800, 584, 460, 253, 342, 80, 125, 1112, 884, 1307, 1292, 998, 574, 8]"
average-swap,la10,1541,128.61803317070007,"[806, 1098, 539, 415, 208, 296, 35, 98, 684, 22, 961, 1229, 594, 982, 1287]"
average-swap,la10,1568,130.39606094360352,"[1039, 782, 552, 958, 338, 142, 10, 139, 1082, 14, 1242, 1263, 790, 537, 366]"
average-swap,la10,1610,112.74189019203186,"[1171, 743, 579, 577, 369, 372, 196, 15, 724, 187, 1060, 880, 1278, 17, 1439]"
average-swap,la10,1600,124.01958227157591,"[1087, 921, 600, 827, 190, 281, 17, 97, 1227, 21, 522, 266, 1162, 574, 1366]"
cut_crossfill-kswap,la10,1555,241.5686016082764,"[1037, 652, 488, 487, 240, 282, 2, 61, 633, 138, 1008, 784, 1223, 391, 1384]"
cut_crossfill-kswap,la10,1478,226.29647755622864,"[1290, 851, 687, 451, 6, 333, 409, 151, 832, 224, 1179, 983, 35, 585, 518]"
cut_crossfill-kswap,la10,1524,239.5018241405487,"[10, 529, 365, 241, 262, 10, 991, 3, 510, 972, 1105, 719, 1078, 1260, 1353]"
cut_crossfill-kswap,la10,1535,248.2433362007141,"[576, 857, 693, 692, 40, 345, 37, 370, 838, 564, 1236, 989, 149, 1244, 55]"
cut_crossfill-kswap,la10,1584,240.01626801490784,"[289, 32, 563, 937, 640, 692, 1043, 1048, 1125, 7, 1285, 268, 1295, 811, 415]"
cut_crossfill-kswap,la10,1557,238.55000686645508,"[19, 262, 34, 449, 558, 1052, 555, 793, 1091, 950, 1258, 1248, 270, 784, 45]"
cut_crossfill-kswap,la10,1545,241.03163981437683,"[1317, 562, 398, 397, 190, 1317, 17, 1310, 543, 21, 899, 694, 1114, 944, 179]"
cut_crossfill-kswap,la10,1521,237.393012046814,"[1333, 59, 481, 1248, 558, 610, 838, 160, 937, 351, 1222, 244, 898, 720, 0]"
cut_crossfill-kswap,la10,1628,247.7168846130371,"[1125, 452, 217, 611, 129, 185, 1272, 1401, 763, 3, 941, 1289, 933, 814, 393]"
cut_crossfill-kswap,la10,1587,242.280211687088,"[712, 15, 430, 1016, 722, 398, 974, 188, 1, 1212, 1247, 994, 1314, 371, 1083]"
cut_crossfill-kswap,la10,1612,242.49840188026428,"[1424, 969, 805, 52, 269, 599, 10, 68, 950, 546, 1313, 1101, 375, 572, 255]"
cut_crossfill-kswap,la10,1600,232.8476047515869,"[48, 946, 782, 781, 574, 34, 401, 41, 927, 378, 1277, 1078, 207, 1347, 563]"
cut_crossfill-kswap,la10,1596,234.62263298034668,"[0, 878, 624, 1103, 10, 874, 222, 1333, 249, 693, 1297, 1084, 266, 1308, 26]"
cut_crossfill-kswap,la10,1623,240.93605518341064,"[1134, 427, 65, 64, 649, 996, 864, 528, 1250, 402, 1101, 902, 677, 236, 1417]"
cut_crossfill-kswap,la10,1613,242.9738092422485,"[22, 304, 140, 139, 526, 770, 864, 993, 1145, 11, 978, 1296, 554, 743, 1442]"
cut_crossfill-kswap,la10,1510,242.5234222412109,"[239, 73, 603, 1229, 384, 101, 381, 926, 748, 48, 1208, 1205, 658, 532, 1060]"
cut_crossfill-kswap,la10,1560,245.48196387290955,"[665, 812, 398, 1274, 310, 5, 1232, 30, 119, 787, 837, 1255, 1052, 567, 1341]"
cut_crossfill-kswap,la10,1622,245.5039849281311,"[913, 7, 373, 232, 1221, 775, 1206, 108, 518, 1021, 1135, 692, 428, 1008, 1451]"
cut_crossfill-kswap,la10,1585,245.5154948234558,"[148, 798, 129, 720, 374, 379, 608, 899, 1126, 585, 1286, 1277, 1013, 50, 174]"
cut_crossfill-kswap,la10,1590,254.8555195331573,"[1235, 850, 686, 685, 20, 480, 348, 165, 831, 325, 1206, 982, 49, 589, 1419]"
cut_crossfill-kswap,la10,1416,251.9585318565369,"[481, 973, 809, 685, 10, 343, 7, 701, 954, 290, 443, 1105, 119, 316, 25]"
cut_crossfill-kswap,la10,1490,247.5362288951873,"[34, 1047, 883, 699, 36, 581, 336, 374, 1028, 455, 661, 1179, 146, 816, 60]"
cut_crossfill-kswap,la10,1558,250.15998339653007,"[682, 1115, 951, 344, 365, 169, 7, 675, 1096, 837, 260, 1247, 475, 856, 25]"
cut_crossfill-kswap,la10,1572,228.9347443580628,"[40, 1115, 951, 818, 261, 26, 706, 33, 404, 1387, 576, 1261, 290, 904, 149]"
cut_crossfill-kswap,la10,1613,240.7509009838104,"[1197, 89, 930, 1116, 311, 724, 520, 190, 1240, 64, 852, 671, 339, 1286, 538]"
cut_crossfill-kswap,la10,1624,246.1660504341125,"[1039, 873, 524, 21, 232, 184, 741, 420, 1168, 16, 855, 1319, 1114, 422, 551]"
cut_crossfill-kswap,la10,1576,253.1335411071777,"[436, 51, 1207, 229, 538, 799, 519, 789, 866, 26, 1129, 210, 567, 1152, 1405]"
cut_crossfill-kswap,la10,1602,283.5912156105041,"[269, 1073, 553, 552, 279, 41, 746, 428, 973, 1172, 1303, 26, 1323, 933, 167]"
cut_crossfill-kswap,la10,1603,250.36816358566284,"[1035, 610, 1199, 1406, 448, 493, 921, 269, 596, 351, 851, 26, 160, 1150, 1243]"
cut_crossfill-kswap,la10,1594,300.2155032157898,"[1050, 321, 1063, 939, 632, 30, 145, 453, 244, 1157, 1295, 775, 1320, 3, 863]"
cut_crossfill-non_uniform,la10,1683,112.78242373466492,"[1276, 648, 185, 570, 262, 314, 958, 81, 1203, 5, 898, 1378, 772, 433, 1500]"
cut_crossfill-non_uniform,la10,1620,133.37612295150757,"[31, 721, 279, 155, 1242, 791, 1069, 171, 424, 22, 1000, 1307, 334, 506, 1449]"
cut_crossfill-non_uniform,la10,1639,72.46227192878723,"[784, 1196, 80, 79, 578, 924, 1039, 485, 1138, 409, 2, 1327, 606, 897, 288]"
cut_crossfill-non_uniform,la10,1528,83.90810894966125,"[1228, 292, 834, 168, 514, 50, 126, 393, 1155, 1335, 756, 578, 739, 23, 1007]"
cut_crossfill-non_uniform,la10,1519,83.79801559448242,"[590, 1076, 912, 911, 59, 580, 56, 297, 1057, 783, 291, 565, 165, 810, 74]"
cut_crossfill-non_uniform,la10,1607,99.74622082710266,"[911, 745, 581, 580, 341, 375, 103, 153, 1148, 222, 1308, 876, 1318, 484, 31]"
cut_crossfill-non_uniform,la10,1581,90.74648714065552,"[43, 863, 624, 623, 1168, 32, 1165, 499, 328, 290, 856, 14, 871, 288, 1410]"
cut_crossfill-non_uniform,la10,1510,90.24805665016174,"[1322, 694, 979, 543, 62, 425, 41, 415, 680, 279, 1211, 835, 90, 1224, 635]"
cut_crossfill-non_uniform,la10,1598,75.97629308700562,"[621, 54, 602, 212, 365, 852, 897, 1135, 965, 29, 1299, 193, 1311, 523, 647]"
cut_crossfill-non_uniform,la10,1599,80.580251455307,"[66, 368, 87, 254, 590, 834, 919, 1048, 1140, 452, 1300, 1292, 618, 807, 92]"
cut_crossfill-non_uniform,la10,1596,90.7484860420227,"[367, 110, 1078, 32, 377, 621, 857, 974, 1223, 834, 11, 606, 1133, 1305, 265]"
cut_crossfill-non_uniform,la10,1532,101.95311856269836,"[1093, 156, 770, 1251, 9, 39, 1209, 666, 496, 240, 692, 1227, 382, 995, 1318]"
cut_crossfill-non_uniform,la10,1574,79.03692030906677,"[32, 1042, 698, 139, 134, 1069, 325, 594, 424, 11, 1275, 1265, 385, 924, 871]"
cut_crossfill-non_uniform,la10,1626,102.64170908927916,"[945, 560, 340, 785, 783, 134, 2, 661, 1167, 6, 1327, 1318, 1054, 253, 382]"
cut_crossfill-non_uniform,la10,1659,87.5322253704071,"[1382, 1216, 67, 1138, 518, 317, 744, 749, 826, 991, 442, 1347, 122, 6, 511]"
cut_crossfill-non_uniform,la10,1570,89.55446314811707,"[213, 47, 477, 445, 1030, 962, 1027, 206, 622, 22, 1256, 1265, 532, 709, 1323]"
cut_crossfill-non_uniform,la10,1641,73.03626585006714,"[1139, 58, 337, 504, 613, 128, 610, 848, 1182, 733, 1342, 910, 1352, 247, 1034]"
cut_crossfill-non_uniform,la10,1591,103.72213745117188,"[1086, 635, 255, 254, 7, 1086, 4, 736, 1129, 610, 1292, 1282, 856, 155, 463]"
cut_crossfill-non_uniform,la10,1603,103.3358051776886,"[624, 238, 809, 1036, 101, 121, 734, 339, 1160, 4, 587, 403, 1330, 1214, 843]"
cut_crossfill-non_uniform,la10,1547,124.12066793441772,"[1126, 470, 859, 1045, 57, 353, 26, 588, 392, 913, 1248, 1233, 85, 326, 1317]"
cut_crossfill-non_uniform,la10,1573,97.54332733154295,"[292, 453, 289, 165, 675, 47, 868, 37, 895, 1107, 1256, 1268, 912, 20, 659]"
cut_crossfill-non_uniform,la10,1617,69.49222016334534,"[423, 830, 139, 1, 12, 563, 649, 931, 1158, 223, 1318, 1309, 1044, 536, 347]"
cut_crossfill-non_uniform,la10,1673,80.25847387313843,"[1168, 41, 363, 239, 608, 1168, 577, 984, 1211, 16, 1374, 219, 1381, 748, 872]"
cut_crossfill-non_uniform,la10,1629,89.57948613166809,"[541, 18, 1074, 1055, 763, 403, 271, 643, 747, 1356, 996, 307, 26, 1336, 1458]"
cut_crossfill-non_uniform,la10,1643,102.95097208023073,"[1385, 218, 879, 878, 12, 1385, 9, 391, 530, 315, 801, 1338, 1135, 596, 27]"
cut_crossfill-non_uniform,la10,1545,92.00356674194336,"[51, 791, 371, 1016, 448, 40, 635, 267, 691, 875, 1161, 24, 1207, 269, 1374]"
cut_crossfill-non_uniform,la10,1587,113.4164686203003,"[1326, 77, 356, 523, 632, 1188, 629, 217, 47, 947, 1288, 1105, 741, 927, 17]"
cut_crossfill-non_uniform,la10,1565,117.5239987373352,"[78, 537, 1047, 432, 848, 78, 826, 645, 1192, 1372, 403, 57, 1102, 986, 209]"
cut_crossfill-non_uniform,la10,1505,91.49563193321228,"[917, 751, 587, 463, 5, 345, 1, 910, 1046, 292, 1206, 1197, 113, 577, 19]"
cut_crossfill-non_uniform,la10,1642,77.01918888092041,"[195, 29, 508, 998, 1126, 47, 886, 1014, 1269, 605, 756, 318, 1155, 1327, 1420]"
average-uniform,la10,1662,98.80441117286682,"[1160, 994, 680, 679, 472, 474, 299, 118, 1289, 303, 976, 6, 1235, 849, 1428]"
average-uniform,la10,1634,50.25468730926514,"[1460, 1034, 864, 862, 655, 656, 411, 230, 60, 22, 262, 1172, 1284, 20, 520]"
average-uniform,la10,1652,77.67925786972046,"[1375, 1209, 1036, 848, 634, 664, 396, 215, 45, 7, 251, 1340, 936, 5, 505]"
average-uniform,la10,1664,91.59771513938904,"[1316, 824, 660, 658, 451, 448, 203, 22, 805, 198, 1132, 956, 1391, 24, 312]"
average-uniform,la10,1629,85.78522300720215,"[1026, 860, 696, 516, 537, 341, 209, 28, 1155, 186, 432, 1324, 1101, 20, 1452]"
average-uniform,la10,1614,88.07518911361694,"[1266, 881, 717, 716, 509, 313, 181, 0, 862, 185, 433, 1013, 1341, 2, 502]"
average-uniform,la10,1661,75.54442238807678,"[1313, 1145, 872, 871, 664, 666, 421, 240, 70, 32, 276, 1276, 1388, 30, 530]"
average-uniform,la10,1610,55.794448137283325,"[1436, 1016, 852, 851, 644, 638, 393, 212, 42, 4, 248, 1147, 1264, 2, 502]"
average-uniform,la10,1658,84.81689190864563,"[1380, 995, 795, 794, 587, 589, 212, 31, 940, 189, 326, 1149, 324, 23, 1487]"
average-uniform,la10,1643,94.08985805511476,"[1034, 868, 383, 790, 460, 512, 162, 244, 1163, 166, 718, 1338, 1109, 0, 1460]"
average-uniform,la10,1691,65.10044622421265,"[1494, 1046, 878, 645, 790, 527, 394, 213, 43, 5, 249, 1177, 1296, 3, 1520]"
average-uniform,la10,1625,84.25090432167053,"[1235, 850, 686, 684, 477, 480, 235, 298, 831, 222, 1206, 1014, 51, 1361, 1454]"
average-uniform,la10,1665,109.61220002174376,"[1258, 746, 582, 581, 374, 376, 201, 20, 727, 205, 1074, 898, 1333, 22, 1494]"
average-uniform,la10,1622,112.32853364944458,"[1352, 967, 803, 802, 522, 585, 284, 343, 948, 267, 1323, 1131, 96, 704, 11]"
average-uniform,la10,1567,78.35633850097656,"[1290, 1124, 884, 882, 420, 677, 416, 235, 46, 8, 806, 1262, 526, 6, 1060]"
average-uniform,la10,1660,98.7503650188446,"[1206, 1040, 876, 875, 668, 603, 430, 249, 79, 550, 285, 1171, 12, 1396, 1489]"
average-uniform,la10,1582,86.61793851852417,"[709, 1139, 946, 945, 719, 709, 404, 222, 52, 14, 258, 1276, 488, 12, 1334]"
average-uniform,la10,1636,61.54989528656006,"[1462, 1045, 881, 880, 670, 656, 411, 230, 60, 22, 266, 1176, 1290, 20, 520]"
average-uniform,la10,1636,83.8140287399292,"[1352, 1186, 944, 943, 471, 730, 468, 287, 98, 60, 866, 1331, 580, 58, 486]"
average-uniform,la10,1611,83.00683617591858,"[1126, 741, 577, 184, 479, 66, 306, 60, 722, 1233, 1268, 905, 1338, 39, 324]"
average-uniform,la10,1611,99.02409768104552,"[1014, 848, 592, 591, 384, 386, 211, 30, 1143, 215, 830, 1294, 1089, 32, 1440]"
average-uniform,la10,1600,89.45837998390198,"[1414, 1157, 945, 944, 737, 541, 409, 228, 58, 20, 661, 447, 1165, 18, 1326]"
average-uniform,la10,1593,113.636656999588,"[1396, 944, 780, 779, 572, 566, 399, 218, 48, 10, 254, 1079, 1191, 8, 1422]"
average-uniform,la10,1620,84.04172706604004,"[1446, 1061, 880, 726, 519, 323, 191, 320, 1025, 6, 56, 1220, 548, 804, 119]"
average-uniform,la10,1676,72.20605254173279,"[1328, 836, 672, 670, 462, 462, 216, 35, 817, 212, 1144, 968, 1403, 34, 325]"
average-uniform,la10,1596,79.3642065525055,"[1116, 731, 567, 566, 320, 361, 82, 126, 712, 213, 1087, 895, 1323, 470, 10]"
average-uniform,la10,1644,57.74211931228638,"[1296, 911, 747, 746, 539, 343, 211, 30, 892, 215, 463, 1043, 1371, 32, 532]"
average-uniform,la10,1651,60.859301805496216,"[1374, 1208, 966, 842, 635, 592, 397, 216, 46, 8, 252, 822, 1021, 6, 1400]"
average-uniform,la10,1627,80.62779235839844,"[1352, 1184, 979, 855, 648, 452, 320, 871, 41, 3, 236, 1315, 677, 1, 986]"
average-uniform,la10,1612,75.28920459747314,"[1331, 1074, 909, 908, 701, 703, 410, 229, 41, 3, 261, 1305, 476, 1, 1441]"
PSO,la10,1431,320.53196120262146,"[   7  322    0  167  544  926  744  424  965  297 1132 1122  572  899
   33]"
PSO,la10,1519,353.2981190681457,"[ 799 1062  526    0    0  320  187 1163  671 1334  921  215  581  436
  988]"
PSO,la10,1495,318.125892162323,"[  13  779  615  614  400    0  369    6  760 1222  295  911  169 1202
 1324]"
PSO,la10,1490,327.530476808548,"[  11 1047    0  167  276  520  273  511  588  396  748  739 1055 1227
   37]"
PSO,la10,1569,352.1331191062927,"[1148  763  580    0    0  374  187  192 1075  862 1270 1255  964  483
  581]"
PSO,la10,1502,287.47655153274536,"[1154    0  814  158  267   30  264  710  540  502  736 1107 1229  482
  983]"
PSO,la10,1590,352.2236967086792,"[1416  413  249    0    0  772 1302  145  394  968 1003  578 1070  147
 1320]"
PSO,la10,1448,372.0322206020355,"[ 864  697  357  160  269  325    0   36  992  130  680 1143  939  553
  526]"
PSO,la10,1488,262.7848324775696,"[   0  719  555  554  321  347   83  142  700  214 1100  851 1156  458
 1317]"
PSO,la10,1563,277.7191684246063,"[1389    0  818 1308  730  786 1196  101  328 1180  488  481  214 1014
  987]"
PSO,la10,1466,368.38258361816406,"[   0  689   26  396  103  155  502  507  589  773  919 1161  939  264
 1219]"
PSO,la10,1496,311.3580787181854,"[1219 1053  198    0    0  825  693  822  343  508  558 1184  253  137
  979]"
PSO,la10,1523,329.97457551956177,"[1102  717    0  890  417  489  244  307 1014   50 1224 1209  725  598
  172]"
PSO,la10,1453,250.11094498634336,"[1256  802  638  514  535  339    0  356  783    0  114  934  112 1158
 1282]"
PSO,la10,1421,240.62679266929624,"[1233  742  578  577   60    0   57  295  723  449 1122  874  169  476
 1179]"
PSO,la10,1490,288.99686074256897,"[1049  664  500  376   14  258    0  248  645 1156 1191  796   43  231
 1258]"
PSO,la10,1380,246.204585313797,"[1089  465  301  300    0 1089  909  162  446 1036  787  597   28  821
 1209]"
PSO,la10,1438,359.8937861919403,"[ 614  995  347  754  424  476  712  243   26  970 1005  735   43 1160
  821]"
PSO,la10,1397,278.4683122634888,"[1209  790  626  625    3  420    0  238  771  318 1098  922  109  529
   18]"
PSO,la10,1480,304.0072612762451,"[1283  734    0 1202  597  617  424  835  145 1006  355  897   55  228
 1309]"
PSO,la10,1528,282.83206009864807,"[ 971  714  329  522  241  297    0   62 1014  129  672 1223  722 1070
 1323]"
PSO,la10,1496,338.1996457576752,"[ 940  117  673  549 1195    0  389  414   39  204  905  918 1223  627
  720]"
PSO,la10,1600,377.76915097236633,"[1426  320  771  484  631 1021  188    0 1076  842 1242  460 1246    2
  116]"
PSO,la10,1515,358.0236828327179,"[ 257    0  997  859  880  684  439  502 1142  572  775  218    8 1188
  367]"
PSO,la10,1562,260.22313046455383,"[1365  911  747  744  537  541  364    0  892   67  295 1043  169 1267
 1391]"
PSO,la10,1452,325.69139671325684,"[ 783  887  516  702  428  484  190    0  227  189  905 1147  895    0
 1254]"
PSO,la10,1511,288.2156891822815,"[1090    0  279  446  558    6  552  909 1017  678 1212 1197  178  703
  797]"
PSO,la10,1437,302.89730620384216,"[   1  650    0  167  490  422  487  751  978  297 1138 1129  865  277
   27]"
PSO,la10,1517,295.77518677711487,"[1343  787  542  541    0  336  202  888  687 1060  464  231   28 1245
 1169]"
PSO,la10,1542,229.93360114097595,"[   0   58 1011  887  680  716  442  501   43  568 1243  194 1229  965
 1063]"
SA,la10,1553,506.4347224235535,"[920, 1110, 992, 157, 1122, 53, 395, 0, 0, 0, 0, 617, 57, 892, 967]"
SA,la10,1561,508.1992404460907,"[1373, 868, 0, 0, 709, 921, 723, 951, 1238, 1250, 1316, 1042, 1431, 782, 609]"
SA,la10,1548,464.2794971466065,"[1374, 833, 1237, 707, 0, 734, 1258, 0, 657, 0, 1210, 1207, 652, 1397, 546]"
SA,la10,1530,559.1114950180054,"[409, 1087, 1046, 1145, 267, 400, 250, 607, 1159, 1228, 743, 689, 0, 402, 1339]"
SA,la10,1666,483.1762351989746,"[181, 26, 443, 592, 1388, 0, 1437, 1103, 0, 0, 1531, 891, 501, 566, 817]"
SA,la10,1656,485.74844455718994,"[0, 0, 0, 146, 1378, 1168, 0, 581, 1148, 0, 1562, 747, 1183, 437, 1437]"
SA,la10,1641,522.0876753330231,"[308, 1125, 1148, 0, 0, 712, 380, 1128, 79, 492, 0, 1023, 261, 774, 584]"
SA,la10,1550,530.8256862163544,"[1048, 0, 442, 995, 544, 1122, 162, 549, 0, 0, 619, 88, 0, 1142, 1441]"
SA,la10,1545,477.67750883102417,"[1278, 0, 281, 1069, 1267, 1285, 1080, 0, 137, 1294, 968, 631, 0, 221, 23]"
SA,la10,1561,445.2351305484772,"[941, 0, 591, 0, 1060, 1333, 943, 1013, 0, 1196, 1231, 611, 1206, 0, 158]"
SA,la10,1542,506.2425582408905,"[486, 740, 247, 904, 0, 1314, 1303, 75, 0, 715, 0, 1359, 640, 915, 340]"
SA,la10,1537,529.137734413147,"[0, 1044, 307, 1256, 990, 1230, 782, 151, 0, 797, 1296, 1156, 0, 1040, 0]"
SA,la10,1492,499.4727418422699,"[1112, 0, 883, 1211, 1037, 894, 474, 142, 550, 227, 839, 238, 1030, 584, 315]"
SA,la10,1524,605.7971124649048,"[483, 0, 0, 598, 330, 726, 682, 848, 0, 1339, 0, 519, 334, 0, 0]"
SA,la10,1569,542.226484298706,"[823, 1040, 0, 861, 243, 345, 903, 0, 886, 812, 493, 315, 1145, 763, 1177]"
SA,la10,1599,563.8325521945953,"[1192, 769, 563, 744, 297, 53, 851, 783, 1128, 179, 677, 1245, 560, 1276, 747]"
SA,la10,1518,571.0347394943237,"[740, 0, 378, 880, 0, 462, 299, 852, 1059, 675, 0, 723, 1455, 647, 689]"
SA,la10,1576,490.6989049911499,"[1192, 415, 453, 416, 0, 268, 1011, 91, 1108, 1302, 210, 1005, 1400, 942, 686]"
SA,la10,1610,505.3838200569153,"[1436, 0, 1399, 1335, 367, 1521, 418, 109, 1250, 888, 1012, 1196, 1230, 700, 730]"
SA,la10,1620,514.68931889534,"[0, 521, 1251, 765, 1209, 1496, 0, 460, 0, 570, 1256, 1468, 290, 1420, 645]"
SA,la10,1561,573.9287269115448,"[0, 990, 223, 530, 0, 1322, 428, 165, 137, 888, 874, 810, 1261, 558, 0]"
SA,la10,1531,486.4695632457733,"[262, 0, 771, 1122, 0, 0, 0, 912, 391, 0, 1205, 1308, 1049, 0, 750]"
SA,la10,1535,544.6575722694397,"[303, 520, 294, 1093, 1042, 250, 1086, 0, 706, 0, 462, 210, 21, 553, 0]"
SA,la10,1600,557.5926885604858,"[1210, 432, 949, 535, 978, 0, 1293, 1373, 0, 0, 0, 284, 0, 884, 1308]"
SA,la10,1533,547.2718188762665,"[1112, 0, 952, 468, 218, 627, 101, 821, 921, 1042, 0, 1467, 1068, 0, 1263]"
SA,la10,1451,554.940408706665,"[515, 17, 0, 521, 292, 906, 822, 213, 115, 905, 567, 131, 0, 1276, 246]"
SA,la10,1496,544.1811618804932,"[1213, 525, 1031, 744, 0, 408, 0, 139, 0, 466, 363, 0, 0, 728, 526]"
SA,la10,1587,584.0153954029083,"[598, 694, 1056, 771, 0, 1210, 852, 0, 1113, 0, 1143, 1188, 922, 599, 0]"
SA,la10,1537,547.4444653987885,"[670, 778, 1054, 625, 1110, 81, 1081, 1286, 1234, 0, 1139, 384, 1221, 1029, 600]"
SA,la10,1534,559.9001727104187,"[0, 1091, 371, 187, 212, 0, 821, 920, 0, 0, 1066, 1164, 1151, 432, 1520]"
average-swap,la20,1828,126.32255840301514,"[612, 1157, 640, 389, 88, 432, 818, 1196, 273, 1227]"
average-swap,la20,1948,94.80096936225893,"[1008, 1286, 1039, 758, 456, 372, 1192, 76, 694, 80]"
average-swap,la20,1850,114.1420922279358,"[119, 1218, 972, 982, 658, 596, 138, 1218, 1345, 58]"
average-swap,la20,1879,112.6623203754425,"[576, 1164, 607, 356, 55, 399, 837, 1247, 240, 1254]"
average-swap,la20,1954,104.49680423736572,"[1554, 1283, 1037, 1048, 724, 62, 204, 2, 947, 288]"
average-swap,la20,1864,122.85157561302184,"[917, 638, 392, 396, 78, 10, 1108, 626, 1270, 867]"
average-swap,la20,1865,109.56966257095335,"[906, 1226, 937, 686, 385, 300, 1109, 5, 632, 15]"
average-swap,la20,1923,119.23897242546082,"[540, 269, 23, 34, 926, 578, 783, 1291, 277, 1242]"
average-swap,la20,1844,114.60398983955383,"[904, 629, 383, 394, 70, 8, 1088, 613, 1250, 854]"
average-swap,la20,1926,109.59718656539916,"[1106, 603, 357, 106, 784, 50, 1126, 591, 1454, 181]"
average-swap,la20,1893,94.24799537658691,"[915, 1254, 946, 695, 394, 309, 1137, 14, 641, 24]"
average-swap,la20,1877,107.5504274368286,"[1057, 350, 104, 115, 531, 6, 1077, 338, 1405, 997]"
average-swap,la20,1893,108.28406023979188,"[838, 1390, 525, 985, 218, 946, 75, 947, 443, 1288]"
average-swap,la20,1931,115.26455545425416,"[928, 564, 318, 67, 1372, 88, 474, 1018, 28, 1327]"
average-swap,la20,1860,85.76270341873169,"[124, 1228, 982, 993, 669, 607, 144, 1228, 1355, 64]"
average-swap,la20,1846,96.23470377922058,"[904, 624, 378, 386, 65, 0, 1090, 613, 1252, 854]"
average-swap,la20,1805,114.2361741065979,"[776, 1302, 463, 923, 156, 880, 13, 885, 381, 1202]"
average-swap,la20,2006,81.70871806144714,"[1606, 1335, 1089, 1100, 776, 714, 256, 54, 1018, 91]"
average-swap,la20,2001,100.0414743423462,"[1601, 1210, 693, 718, 386, 332, 1103, 37, 622, 16]"
average-swap,la20,1882,89.33077001571655,"[1110, 1379, 1132, 881, 415, 759, 272, 70, 1387, 45]"
average-swap,la20,1879,98.03024768829346,"[1080, 1376, 1111, 860, 559, 689, 204, 2, 1366, 39]"
average-swap,la20,1871,110.49345636367798,"[926, 1232, 954, 703, 402, 317, 1115, 22, 649, 32]"
average-swap,la20,1893,107.54241967201231,"[915, 1254, 946, 695, 394, 309, 1137, 14, 641, 24]"
average-swap,la20,1862,110.02255177497864,"[848, 1359, 842, 429, 128, 43, 1032, 399, 1360, 436]"
average-swap,la20,1975,81.85935068130493,"[1575, 1304, 1048, 797, 496, 626, 141, 1282, 16, 14]"
average-swap,la20,1872,116.88845133781432,"[932, 657, 411, 420, 98, 34, 1116, 641, 1278, 882]"
average-swap,la20,1856,88.95895075798035,"[916, 638, 392, 403, 79, 17, 1100, 622, 1262, 866]"
average-swap,la20,1865,113.60763502120972,"[827, 363, 117, 128, 990, 19, 847, 363, 490, 1276]"
average-swap,la20,1881,96.2296974658966,"[485, 1292, 1014, 763, 174, 814, 31, 1249, 642, 1200]"
average-swap,la20,1854,97.71197390556335,"[914, 640, 392, 393, 78, 7, 1098, 622, 1267, 864]"
cut_crossfill-kswap,la20,1844,192.59701490402225,"[44, 603, 1278, 1278, 72, 82, 874, 672, 318, 693]"
cut_crossfill-kswap,la20,1940,176.9860999584198,"[1214, 71, 1214, 27, 1245, 84, 725, 523, 1468, 504]"
cut_crossfill-kswap,la20,1816,187.77286958694447,"[62, 1200, 954, 965, 641, 579, 82, 1184, 420, 2]"
cut_crossfill-kswap,la20,1717,193.9626882076264,"[89, 102, 477, 525, 1060, 362, 917, 715, 1245, 39]"
cut_crossfill-kswap,la20,1887,190.4231469631195,"[1487, 63, 823, 572, 1176, 623, 1033, 32, 563, 2]"
cut_crossfill-kswap,la20,1777,188.81876921653748,"[334, 1104, 365, 114, 382, 5, 767, 1145, 629, 1174]"
cut_crossfill-kswap,la20,1844,181.73768305778503,"[8, 1341, 39, 557, 56, 549, 1014, 527, 1342, 890]"
cut_crossfill-kswap,la20,1822,188.64061403274536,"[628, 60, 647, 1242, 301, 326, 812, 1190, 68, 1227]"
cut_crossfill-kswap,la20,1789,190.23898792266849,"[760, 257, 11, 22, 449, 573, 779, 1157, 253, 1176]"
cut_crossfill-kswap,la20,1824,185.7571382522583,"[6, 60, 827, 280, 1167, 343, 1024, 533, 1352, 552]"
cut_crossfill-kswap,la20,1921,189.49084734916687,"[981, 710, 87, 110, 385, 1, 1165, 690, 1348, 931]"
cut_crossfill-kswap,la20,1882,197.7459387779236,"[526, 255, 9, 20, 1269, 564, 1126, 924, 243, 899]"
cut_crossfill-kswap,la20,1742,188.66964054107663,"[1342, 325, 79, 53, 1031, 683, 888, 686, 8, 401]"
cut_crossfill-kswap,la20,1943,184.6767103672028,"[1543, 99, 425, 430, 970, 44, 827, 1246, 680, 171]"
cut_crossfill-kswap,la20,1785,192.5494737625122,"[1059, 28, 1090, 640, 1121, 703, 265, 63, 1313, 100]"
